2.339999999999999858e+01,2.680000000000000071e+01,5.439999999999999858e+01,5.579999999999999716e+01,1.220000000000000000e+02,2.619999999999999929e+01,6.129999999999999716e+01,1.120000000000000000e+02,2.910000000000000142e+01,6.389999999999999858e+01,1.040000000000000000e+02,2.939999999999999858e+01,4.810000000000000142e+01,1.160000000000000000e+02,1.530000000000000071e+01,0.000000000000000000e+00
2.080000000000000071e+01,1.839999999999999858e+01,4.989999999999999858e+01,2.830000000000000071e+01,1.710000000000000000e+02,4.759999999999999787e+00,2.000000000000000000e+01,1.490000000000000000e+02,1.419999999999999929e+01,4.420000000000000284e+01,1.180000000000000000e+02,2.660000000000000142e+01,6.820000000000000284e+01,1.050000000000000000e+02,1.550000000000000000e+01,0.000000000000000000e+00
2.269999999999999929e+01,2.280000000000000071e+01,4.400000000000000000e+01,2.160000000000000142e+01,1.700000000000000000e+02,1.040000000000000036e+01,2.389999999999999858e+01,1.430000000000000000e+02,1.980000000000000071e+01,5.250000000000000000e+01,1.150000000000000000e+02,3.019999999999999929e+01,7.370000000000000284e+01,1.070000000000000000e+02,2.119999999999999929e+01,0.000000000000000000e+00
3.050000000000000000e+01,2.539999999999999858e+01,4.250000000000000000e+01,4.239999999999999858e+01,1.660000000000000000e+02,9.570000000000000284e+00,3.410000000000000142e+01,1.470000000000000000e+02,2.360000000000000142e+01,4.660000000000000142e+01,1.300000000000000000e+02,2.830000000000000071e+01,6.170000000000000284e+01,1.300000000000000000e+02,2.800000000000000000e+01,0.000000000000000000e+00
3.010000000000000142e+01,2.869999999999999929e+01,4.889999999999999858e+01,5.089999999999999858e+01,1.480000000000000000e+02,1.719999999999999929e+01,4.989999999999999858e+01,1.340000000000000000e+02,2.969999999999999929e+01,5.700000000000000000e+01,1.220000000000000000e+02,3.379999999999999716e+01,6.429999999999999716e+01,1.250000000000000000e+02,3.879999999999999716e+01,0.000000000000000000e+00
3.360000000000000142e+01,2.680000000000000071e+01,2.489999999999999858e+01,2.010000000000000142e+01,1.420000000000000000e+02,2.719999999999999929e+01,4.010000000000000142e+01,1.260000000000000000e+02,3.779999999999999716e+01,5.929999999999999716e+01,1.130000000000000000e+02,3.679999999999999716e+01,7.200000000000000000e+01,1.110000000000000000e+02,3.479999999999999716e+01,0.000000000000000000e+00
2.710000000000000142e+01,2.560000000000000142e+01,5.000000000000000000e+01,2.389999999999999858e+01,1.600000000000000000e+02,1.280000000000000071e+01,2.810000000000000142e+01,1.320000000000000000e+02,2.650000000000000000e+01,5.360000000000000142e+01,1.100000000000000000e+02,3.510000000000000142e+01,7.229999999999999716e+01,1.090000000000000000e+02,2.660000000000000142e+01,0.000000000000000000e+00
2.839999999999999858e+01,2.550000000000000000e+01,4.920000000000000284e+01,2.050000000000000000e+01,1.580000000000000000e+02,1.610000000000000142e+01,2.630000000000000071e+01,1.310000000000000000e+02,3.039999999999999858e+01,5.010000000000000142e+01,1.120000000000000000e+02,3.720000000000000284e+01,6.740000000000000568e+01,1.120000000000000000e+02,3.060000000000000142e+01,0.000000000000000000e+00
3.939999999999999858e+01,1.719999999999999929e+01,5.620000000000000284e+01,5.370000000000000284e+01,1.190000000000000000e+02,4.170000000000000284e+01,6.409999999999999432e+01,1.140000000000000000e+02,4.629999999999999716e+01,6.809999999999999432e+01,1.120000000000000000e+02,5.029999999999999716e+01,6.629999999999999716e+01,1.120000000000000000e+02,4.760000000000000142e+01,0.000000000000000000e+00
3.870000000000000284e+01,1.140000000000000036e+01,1.540000000000000036e+01,6.529999999999999716e+01,1.090000000000000000e+02,4.960000000000000142e+01,7.090000000000000568e+01,1.090000000000000000e+02,5.450000000000000000e+01,6.979999999999999716e+01,1.090000000000000000e+02,6.100000000000000000e+01,5.929999999999999716e+01,1.140000000000000000e+02,6.250000000000000000e+01,0.000000000000000000e+00
4.429999999999999716e+01,3.229999999999999716e+01,1.409999999999999964e+01,7.100000000000000000e+01,1.080000000000000000e+02,3.019999999999999929e+01,7.190000000000000568e+01,1.080000000000000000e+02,4.060000000000000142e+01,6.900000000000000000e+01,1.100000000000000000e+02,4.789999999999999858e+01,5.420000000000000284e+01,1.220000000000000000e+02,4.060000000000000142e+01,0.000000000000000000e+00
4.739999999999999858e+01,4.470000000000000284e+01,4.360000000000000142e+01,6.039999999999999858e+01,1.150000000000000000e+02,2.219999999999999929e+01,6.729999999999999716e+01,1.130000000000000000e+02,8.340000000000000568e+01,7.840000000000000568e+01,1.040000000000000000e+02,8.750000000000000000e+01,7.850000000000000000e+01,9.679999999999999716e+01,6.139999999999999858e+01,0.000000000000000000e+00
3.610000000000000142e+01,4.360000000000000142e+01,6.729999999999999716e+01,6.270000000000000284e+01,1.010000000000000000e+02,2.610000000000000142e+01,9.090000000000000568e+01,8.359999999999999432e+01,1.210000000000000000e+02,1.120000000000000000e+02,7.190000000000000568e+01,1.000000000000000000e+02,1.340000000000000000e+02,4.579999999999999716e+01,7.309999999999999432e+01,0.000000000000000000e+00
3.600000000000000000e+01,4.450000000000000000e+01,6.350000000000000000e+01,7.200000000000000000e+01,8.950000000000000000e+01,3.610000000000000142e+01,9.959999999999999432e+01,7.350000000000000000e+01,1.520000000000000000e+02,1.190000000000000000e+02,6.529999999999999716e+01,1.050000000000000000e+02,1.390000000000000000e+02,4.170000000000000284e+01,7.800000000000000000e+01,0.000000000000000000e+00
3.429999999999999716e+01,4.310000000000000142e+01,6.779999999999999716e+01,6.440000000000000568e+01,9.590000000000000568e+01,2.519999999999999929e+01,8.909999999999999432e+01,8.279999999999999716e+01,1.210000000000000000e+02,1.090000000000000000e+02,7.359999999999999432e+01,9.609999999999999432e+01,1.290000000000000000e+02,4.989999999999999858e+01,6.559999999999999432e+01,0.000000000000000000e+00
3.529999999999999716e+01,3.929999999999999716e+01,3.820000000000000284e+01,5.960000000000000142e+01,1.120000000000000000e+02,2.039999999999999858e+01,6.129999999999999716e+01,1.160000000000000000e+02,6.100000000000000000e+01,6.809999999999999432e+01,1.130000000000000000e+02,7.029999999999999716e+01,5.860000000000000142e+01,1.200000000000000000e+02,4.770000000000000284e+01,0.000000000000000000e+00
4.250000000000000000e+01,3.030000000000000071e+01,1.459999999999999964e+01,6.640000000000000568e+01,1.130000000000000000e+02,2.860000000000000142e+01,6.529999999999999716e+01,1.150000000000000000e+02,4.429999999999999716e+01,6.329999999999999716e+01,1.160000000000000000e+02,4.760000000000000142e+01,4.950000000000000000e+01,1.270000000000000000e+02,3.870000000000000284e+01,0.000000000000000000e+00
4.060000000000000142e+01,3.310000000000000142e+01,1.180000000000000071e+01,7.129999999999999716e+01,1.070000000000000000e+02,3.579999999999999716e+01,7.279999999999999716e+01,1.050000000000000000e+02,5.339999999999999858e+01,6.640000000000000568e+01,1.100000000000000000e+02,5.289999999999999858e+01,5.620000000000000284e+01,1.160000000000000000e+02,4.470000000000000284e+01,0.000000000000000000e+00
4.229999999999999716e+01,1.309999999999999964e+01,2.089999999999999858e+01,6.170000000000000284e+01,1.120000000000000000e+02,4.779999999999999716e+01,6.870000000000000284e+01,1.120000000000000000e+02,5.050000000000000000e+01,6.990000000000000568e+01,1.090000000000000000e+02,6.070000000000000284e+01,6.220000000000000284e+01,1.080000000000000000e+02,6.640000000000000568e+01,0.000000000000000000e+00
4.439999999999999858e+01,1.610000000000000142e+01,4.650000000000000000e+01,5.810000000000000142e+01,1.190000000000000000e+02,4.110000000000000142e+01,6.609999999999999432e+01,1.170000000000000000e+02,4.570000000000000284e+01,6.970000000000000284e+01,1.130000000000000000e+02,5.529999999999999716e+01,6.840000000000000568e+01,1.110000000000000000e+02,5.439999999999999858e+01,0.000000000000000000e+00
4.570000000000000284e+01,2.050000000000000000e+01,3.789999999999999858e+01,5.360000000000000142e+01,1.260000000000000000e+02,4.310000000000000142e+01,6.139999999999999858e+01,1.210000000000000000e+02,4.760000000000000142e+01,6.650000000000000000e+01,1.150000000000000000e+02,5.839999999999999858e+01,6.640000000000000568e+01,1.100000000000000000e+02,5.550000000000000000e+01,0.000000000000000000e+00
4.500000000000000000e+01,2.039999999999999858e+01,3.589999999999999858e+01,4.960000000000000142e+01,1.270000000000000000e+02,4.270000000000000284e+01,6.089999999999999858e+01,1.200000000000000000e+02,4.920000000000000284e+01,6.450000000000000000e+01,1.180000000000000000e+02,5.189999999999999858e+01,6.600000000000000000e+01,1.130000000000000000e+02,4.970000000000000284e+01,0.000000000000000000e+00
4.139999999999999858e+01,2.380000000000000071e+01,2.880000000000000071e+01,4.550000000000000000e+01,1.280000000000000000e+02,4.270000000000000284e+01,5.820000000000000284e+01,1.170000000000000000e+02,5.089999999999999858e+01,6.429999999999999716e+01,1.160000000000000000e+02,4.939999999999999858e+01,6.679999999999999716e+01,1.110000000000000000e+02,4.539999999999999858e+01,0.000000000000000000e+00
4.229999999999999716e+01,2.730000000000000071e+01,2.250000000000000000e+01,4.739999999999999858e+01,1.320000000000000000e+02,4.020000000000000284e+01,5.720000000000000284e+01,1.190000000000000000e+02,4.739999999999999858e+01,6.429999999999999716e+01,1.160000000000000000e+02,4.600000000000000000e+01,6.820000000000000284e+01,1.110000000000000000e+02,4.070000000000000284e+01,0.000000000000000000e+00
2.610000000000000142e+01,1.340000000000000036e+01,3.610000000000000142e+01,4.479999999999999716e+01,1.460000000000000000e+02,5.709999999999999964e+00,3.370000000000000284e+01,1.360000000000000000e+02,1.960000000000000142e+01,4.920000000000000284e+01,1.170000000000000000e+02,3.089999999999999858e+01,7.420000000000000284e+01,1.090000000000000000e+02,1.919999999999999929e+01,0.000000000000000000e+00
2.539999999999999858e+01,1.219999999999999929e+01,3.510000000000000142e+01,4.500000000000000000e+01,1.450000000000000000e+02,8.289999999999999147e+00,3.250000000000000000e+01,1.360000000000000000e+02,2.000000000000000000e+01,4.460000000000000142e+01,1.190000000000000000e+02,3.019999999999999929e+01,6.759999999999999432e+01,1.130000000000000000e+02,1.769999999999999929e+01,0.000000000000000000e+00
2.680000000000000071e+01,1.330000000000000071e+01,1.610000000000000142e+01,1.939999999999999858e+01,3.459999999999999964e+00,2.790000000000000036e+00,3.069999999999999929e+01,1.170000000000000000e+02,3.069999999999999929e+01,4.860000000000000142e+01,1.060000000000000000e+02,3.929999999999999716e+01,6.550000000000000000e+01,9.609999999999999432e+01,3.879999999999999716e+01,1.000000000000000000e+00
2.710000000000000142e+01,1.409999999999999964e+01,1.769999999999999929e+01,1.900000000000000000e+01,3.819999999999999840e+00,2.899999999999999911e+00,2.980000000000000071e+01,1.180000000000000000e+02,3.039999999999999858e+01,4.789999999999999858e+01,1.070000000000000000e+02,3.910000000000000142e+01,6.429999999999999716e+01,9.550000000000000000e+01,3.889999999999999858e+01,1.000000000000000000e+00
2.769999999999999929e+01,1.400000000000000000e+01,1.860000000000000142e+01,1.780000000000000071e+01,3.470000000000000195e+00,2.839999999999999858e+00,2.660000000000000142e+01,1.220000000000000000e+02,2.989999999999999858e+01,4.560000000000000142e+01,1.080000000000000000e+02,3.860000000000000142e+01,6.310000000000000142e+01,9.720000000000000284e+01,3.860000000000000142e+01,1.000000000000000000e+00
2.639999999999999858e+01,1.619999999999999929e+01,1.850000000000000000e+01,1.610000000000000142e+01,4.570000000000000284e+00,2.790000000000000036e+00,2.050000000000000000e+01,1.290000000000000000e+02,2.780000000000000071e+01,4.139999999999999858e+01,1.120000000000000000e+02,3.650000000000000000e+01,6.189999999999999858e+01,1.020000000000000000e+02,3.439999999999999858e+01,1.000000000000000000e+00
2.610000000000000142e+01,1.080000000000000071e+01,1.440000000000000036e+01,1.830000000000000071e+01,4.730000000000000426e+00,3.060000000000000053e+00,3.439999999999999858e+01,1.130000000000000000e+02,3.289999999999999858e+01,5.379999999999999716e+01,1.050000000000000000e+02,3.879999999999999716e+01,6.840000000000000568e+01,9.470000000000000284e+01,4.000000000000000000e+01,1.000000000000000000e+00
2.869999999999999929e+01,4.410000000000000142e+01,1.219999999999999929e+01,1.769999999999999929e+01,2.370000000000000107e+00,6.129999999999999893e+00,5.720000000000000284e+01,1.150000000000000000e+02,1.960000000000000142e+01,5.260000000000000142e+01,1.270000000000000000e+02,2.330000000000000071e+01,4.710000000000000142e+01,1.290000000000000000e+02,2.250000000000000000e+01,1.000000000000000000e+00
3.520000000000000284e+01,3.829999999999999716e+01,1.340000000000000036e+01,1.630000000000000071e+01,3.500000000000000000e+00,6.519999999999999574e+00,2.389999999999999858e+01,3.060000000000000142e+01,3.139999999999999858e+01,5.250000000000000000e+01,1.260000000000000000e+02,2.860000000000000142e+01,4.470000000000000284e+01,1.360000000000000000e+02,2.360000000000000142e+01,1.000000000000000000e+00
3.739999999999999858e+01,4.920000000000000284e+01,1.159999999999999964e+01,1.559999999999999964e+01,5.689999999999999503e-01,6.519999999999999574e+00,9.029999999999999716e+01,7.700000000000000000e+01,1.819999999999999929e+01,1.080000000000000000e+02,7.070000000000000284e+01,7.520000000000000284e+01,1.210000000000000000e+02,4.929999999999999716e+01,8.200000000000000000e+01,1.000000000000000000e+00
